Datetime,Open,High,Low,Close,Adj Close,Volume
2021-02-23 09:30:00,5.170000076293945,5.300000190734863,5.159999847412109,5.289999961853027,5.289999961853027,0
2021-02-23 10:30:00,5.289999961853027,5.349999904632568,5.260000228881836,5.260000228881836,5.260000228881836,103065847
2021-02-23 11:30:00,5.260000228881836,5.289999961853027,5.260000228881836,5.269999980926514,5.269999980926514,18260257
2021-02-23 12:30:00,5.28000020980835,5.309999942779541,5.269999980926514,5.28000020980835,5.28000020980835,44076559
2021-02-23 13:30:00,5.28000020980835,5.300000190734863,5.269999980926514,5.269999980926514,5.269999980926514,37743754
2021-02-23 14:30:00,5.269999980926514,5.300000190734863,5.269999980926514,5.28000020980835,5.28000020980835,34254641
2021-02-23 15:30:00,5.289999961853027,5.369999885559082,5.260000228881836,5.300000190734863,5.300000190734863,0
2021-02-24 09:30:00,5.300000190734863,5.320000171661377,5.25,5.289999961853027,5.289999961853027,0
2021-02-24 10:30:00,5.289999961853027,5.300000190734863,5.21999979019165,5.230000019073486,5.230000019073486,76275030
2021-02-24 11:30:00,5.230000019073486,5.269999980926514,5.210000038146973,5.230000019073486,5.230000019073486,30180754
2021-02-24 12:30:00,5.21999979019165,5.239999771118164,5.190000057220459,5.199999809265137,5.199999809265137,51840769
2021-02-24 13:30:00,5.199999809265137,5.210000038146973,5.150000095367432,5.179999828338623,5.179999828338623,55140961
2021-02-24 14:30:00,5.179999828338623,5.199999809265137,5.150000095367432,5.170000076293945,5.170000076293945,33389091
2021-02-24 15:30:00,5.170000076293945,5.190000057220459,5.050000190734863,5.159999847412109,5.159999847412109,41193091
2021-02-25 09:30:00,5.199999809265137,5.210000038146973,5.159999847412109,5.199999809265137,5.199999809265137,0
2021-02-25 10:30:00,5.199999809265137,5.230000019073486,5.190000057220459,5.230000019073486,5.230000019073486,44288190
2021-02-25 11:30:00,5.230000019073486,5.25,5.190000057220459,5.199999809265137,5.199999809265137,23593092
2021-02-25 12:30:00,5.199999809265137,5.25,5.199999809265137,5.25,5.25,40715299
2021-02-25 13:30:00,5.25,5.289999961853027,5.239999771118164,5.260000228881836,5.260000228881836,57808012
2021-02-25 14:30:00,5.260000228881836,5.28000020980835,5.25,5.269999980926514,5.269999980926514,41250076
2021-02-25 15:30:00,5.269999980926514,5.300000190734863,5.199999809265137,5.199999809265137,5.199999809265137,0
2021-02-26 09:30:00,5.210000038146973,5.260000228881836,5.159999847412109,5.230000019073486,5.230000019073486,0
2021-02-26 10:30:00,5.21999979019165,5.230000019073486,5.179999828338623,5.190000057220459,5.190000057220459,32486492
